LocationID,AccountID,PolicyID,Region,State,PostalCode,Latitude,Longitude,HazardZoneID,Occupancy,ConstructionCode,YearBuilt,NumberOfStories,BuildingTIV_USD,ContentsTIV_USD,BusinessInterruptionTIV_USD,TotalTIV_USD
LOC000935,ACC0054,POL00293,South,LA,98065,29.24688,-86.30507,HZ-S-20,Commercial,STEEL,1970,7,1380872,691121,556164,2628157
LOC000936,ACC0122,POL00335,West,CA,88017,42.60145,-121.06887,HZ-W-17,Hospitality,STEEL,1979,9,3675045,351230,639760,4666035
LOC000937,ACC0116,POL00158,East,VA,65744,36.66978,-76.52246,HZ-E-11,Hospitality,CONCRETE,1950,13,1655210,324058,321107,2300375
LOC000938,ACC0054,POL00339,North,MA,43545,43.83524,-79.8052,HZ-N-07,Industrial,STEEL,1953,11,1583156,313455,479083,2375694
LOC000939,ACC0129,POL00226,East,VA,45908,39.91214,-73.41768,HZ-E-20,Residential,WOOD,1981,6,1466022,1190353,587173,3243548
LOC000940,ACC0064,POL00144,South,TX,89522,32.03105,-92.19874,HZ-S-16,Hospitality,WOOD,1962,2,3125200,1005392,48234,4178826
LOC000941,ACC0019,POL00167,East,VA,64234,41.38885,-78.22278,HZ-E-05,Commercial,MASONRY,2025,10,2356098,794790,459406,3610294
LOC000942,ACC0143,POL00272,East,NC,48196,36.62274,-75.1739,HZ-E-09,Residential,MASONRY,1958,11,469120,939100,257138,1665358
LOC000943,ACC0059,POL00236,Central,MO,57474,42.96127,-97.2379,HZ-C-15,Industrial,MASONRY,1983,9,3896279,954995,783572,5634846
LOC000944,ACC0013,POL00271,East,NJ,17901,37.28623,-76.22584,HZ-E-16,Industrial,WOOD,2022,14,688334,269960,673437,1631731
LOC000945,ACC0020,POL00290,Central,OK,22077,39.42809,-91.37777,HZ-C-03,Residential,MASONRY,2015,3,3761966,705915,564982,5032863
LOC000946,ACC0120,POL00232,East,VA,29949,34.58467,-74.21233,HZ-E-09,Industrial,WOOD,1973,19,2658657,420320,788432,3867409
LOC000947,ACC0100,POL00010,South,LA,11119,28.61319,-94.12372,HZ-S-20,Commercial,STEEL,2004,5,3376225,926802,22527,4325554
LOC000948,ACC0091,POL00296,South,FL,30002,29.11978,-86.69196,HZ-S-19,Commercial,MASONRY,1976,10,2551052,704970,558224,3814246
LOC000949,ACC0081,POL00118,South,FL,96267,29.86069,-80.90679,HZ-S-11,Commercial,MASONRY,1988,6,2337334,102738,133508,2573580
LOC000950,ACC0032,POL00193,East,VA,13332,34.21837,-72.85654,HZ-E-15,Hospitality,MASONRY,1998,2,1077184,475576,372605,1925365
LOC000951,ACC0130,POL00297,East,VA,77698,38.72174,-78.12745,HZ-E-06,Residential,MASONRY,1976,4,933147,451242,398988,1783377
LOC000952,ACC0024,POL00260,Central,OK,57167,43.95822,-93.77308,HZ-C-07,Hospitality,STEEL,2015,4,2636918,771599,786099,4194616
LOC000953,ACC0093,POL00159,Central,IL,18559,38.60278,-87.1376,HZ-C-12,Hospitality,STEEL,1979,3,130432,816978,440416,1387826
LOC000954,ACC0012,POL00073,West,OR,42636,47.22095,-121.52755,HZ-W-11,Commercial,WOOD,1966,17,3773966,1008516,16619,4799101
LOC000955,ACC0096,POL00317,North,PA,64378,42.98102,-77.90174,HZ-N-10,Commercial,CONCRETE,1972,6,2070537,101769,64153,2236459
LOC000956,ACC0008,POL00255,Central,IL,36748,42.9117,-98.35913,HZ-C-06,Industrial,CONCRETE,1997,9,3212033,400873,382801,3995707
LOC000957,ACC0105,POL00024,East,NJ,80710,34.22798,-75.70648,HZ-E-05,Hospitality,MASONRY,1970,4,3385267,74169,347688,3807124
LOC000958,ACC0138,POL00226,North,NY,27616,40.56205,-75.24311,HZ-N-14,Residential,STEEL,2010,16,486395,900558,69547,1456500
LOC000959,ACC0123,POL00253,Central,MO,84873,39.85987,-85.64642,HZ-C-04,Commercial,MASONRY,1978,17,637703,697121,688258,2023082
LOC000960,ACC0027,POL00128,North,NY,39651,40.47395,-75.96161,HZ-N-20,Industrial,MASONRY,1988,11,1046032,192362,779286,2017680
LOC000961,ACC0084,POL00217,West,OR,59121,41.23467,-116.04775,HZ-W-05,Commercial,WOOD,1999,2,2903289,1110344,542013,4555646
LOC000962,ACC0102,POL00166,West,CA,11535,32.54582,-116.84705,HZ-W-06,Hospitality,CONCRETE,1994,7,160069,319797,665458,1145324
LOC000963,ACC0031,POL00144,East,NC,95912,37.62555,-77.16037,HZ-E-15,Industrial,STEEL,1973,9,1801448,968131,225272,2994851
LOC000964,ACC0133,POL00135,South,TX,18272,30.96923,-86.63975,HZ-S-11,Industrial,CONCRETE,1953,18,3338035,1171128,478482,4987645
LOC000965,ACC0079,POL00232,North,NY,67168,42.75232,-77.04287,HZ-N-12,Residential,MASONRY,2000,17,2018614,253071,126120,2397805
LOC000966,ACC0039,POL00289,South,LA,79541,31.60071,-92.92127,HZ-S-20,Residential,STEEL,2019,8,1030536,55062,208328,1293926
LOC000967,ACC0058,POL00078,West,WA,80886,33.60221,-122.50928,HZ-W-20,Hospitality,MASONRY,1985,2,799414,805324,166461,1771199
LOC000968,ACC0083,POL00070,Central,MO,49320,43.74808,-86.59383,HZ-C-15,Residential,WOOD,1982,18,1343596,837411,547093,2728100
LOC000969,ACC0042,POL00125,West,CA,61280,44.08271,-122.73727,HZ-W-16,Commercial,CONCRETE,2000,19,3971561,160120,62099,4193780
LOC000970,ACC0173,POL00078,South,TX,36978,26.26396,-91.97119,HZ-S-19,Hospitality,MASONRY,1985,11,395831,494596,289635,1180062
LOC000971,ACC0060,POL00339,North,NY,67445,40.51306,-73.71454,HZ-N-16,Industrial,WOOD,2019,20,2283639,672551,549706,3505896
LOC000972,ACC0029,POL00321,East,NJ,71148,41.5959,-78.7132,HZ-E-09,Hospitality,MASONRY,2012,10,3791939,735919,285320,4813178
LOC000973,ACC0108,POL00030,South,FL,93631,32.82425,-86.70179,HZ-S-14,Residential,STEEL,1985,9,471501,780321,253013,1504835
LOC000974,ACC0063,POL00300,West,OR,74877,33.32949,-123.08982,HZ-W-16,Commercial,CONCRETE,1984,4,1860120,546907,373986,2781013
LOC000975,ACC0171,POL00196,Central,OK,15518,42.53671,-94.36266,HZ-C-17,Residential,WOOD,2023,4,2146241,1195811,636108,3978160
LOC000976,ACC0118,POL00294,North,NY,78519,43.59145,-79.60135,HZ-N-15,Residential,CONCRETE,2005,1,1612888,904640,412871,2930399
LOC000977,ACC0117,POL00130,South,FL,57000,27.63049,-91.75712,HZ-S-01,Industrial,STEEL,1981,9,201269,709883,103603,1014755
LOC000978,ACC0054,POL00286,East,NJ,81732,41.92781,-77.15778,HZ-E-06,Industrial,CONCRETE,1994,6,1461103,980924,733064,3175091
LOC000979,ACC0082,POL00157,Central,IL,23277,39.84411,-87.92266,HZ-C-08,Residential,CONCRETE,1990,20,1499904,757787,646345,2904036
LOC000980,ACC0087,POL00225,East,NJ,57377,36.11744,-74.04823,HZ-E-12,Commercial,MASONRY,1991,1,3273261,822572,211968,4307801
LOC000981,ACC0138,POL00092,North,PA,62162,43.21154,-77.03796,HZ-N-18,Residential,MASONRY,1961,3,1402447,1081409,734242,3218098
LOC000982,ACC0035,POL00198,West,WA,23582,43.45421,-119.20455,HZ-W-13,Industrial,WOOD,1991,8,1797170,572327,152846,2522343
LOC000983,ACC0058,POL00113,East,NJ,42158,39.34017,-77.08348,HZ-E-16,Commercial,CONCRETE,1977,5,1131394,1169212,162541,2463147
LOC000984,ACC0050,POL00212,North,NY,34386,42.07263,-74.48774,HZ-N-19,Hospitality,CONCRETE,1983,12,187132,1033497,460272,1680901
LOC000985,ACC0139,POL00183,West,OR,20097,46.40085,-115.5677,HZ-W-11,Commercial,STEEL,1981,18,1909064,796425,382221,3087710
LOC000986,ACC0059,POL00179,East,NJ,94536,37.8059,-76.80561,HZ-E-20,Commercial,CONCRETE,1984,19,3948187,1084207,742762,5775156
LOC000987,ACC0006,POL00287,Central,MO,68781,40.31957,-99.03013,HZ-C-06,Residential,STEEL,2011,5,2695460,938281,521281,4155022
LOC000988,ACC0154,POL00252,North,MA,66469,41.26006,-71.03471,HZ-N-01,Commercial,CONCRETE,1977,15,374360,599003,597429,1570792
LOC000989,ACC0105,POL00074,South,LA,80728,27.09308,-84.03167,HZ-S-17,Industrial,WOOD,1956,12,2929761,658920,346589,3935270
LOC000990,ACC0064,POL00308,East,NJ,33506,37.30969,-77.87155,HZ-E-07,Commercial,WOOD,2013,4,2674675,153439,555506,3383620
LOC000991,ACC0047,POL00050,South,FL,50789,28.43162,-90.51185,HZ-S-11,Industrial,MASONRY,2005,9,1792633,832543,427372,3052548
LOC000992,ACC0087,POL00232,East,NJ,22324,35.81312,-72.10055,HZ-E-03,Industrial,WOOD,1957,18,1192639,861855,210351,2264845
LOC000993,ACC0084,POL00197,North,MA,50142,44.818,-74.70879,HZ-N-01,Residential,STEEL,1958,6,500515,373397,1812,875724
LOC000994,ACC0154,POL00192,South,LA,85233,26.96536,-93.09504,HZ-S-05,Commercial,CONCRETE,1972,17,2189607,401234,561212,3152053
LOC000995,ACC0080,POL00150,North,MA,24126,44.44117,-72.06353,HZ-N-04,Industrial,MASONRY,2025,17,227262,101315,563703,892280
LOC000996,ACC0117,POL00338,South,FL,81824,26.39727,-87.73617,HZ-S-11,Hospitality,CONCRETE,1964,18,2187299,425085,632819,3245203
LOC000997,ACC0011,POL00184,North,NY,17683,44.80194,-75.09232,HZ-N-13,Hospitality,WOOD,2016,3,1633829,316498,251082,2201409
LOC000998,ACC0140,POL00330,West,OR,36336,41.20139,-119.21267,HZ-W-13,Industrial,STEEL,1967,15,3924647,1125906,590344,5640897
LOC000999,ACC0126,POL00054,West,OR,52141,38.96222,-123.2585,HZ-W-01,Hospitality,CONCRETE,1989,16,2727057,914056,423874,4064987
LOC001000,ACC0079,POL00301,Central,MO,84878,42.48131,-97.17882,HZ-C-03,Commercial,STEEL,1956,18,3333148,135585,553176,4021909
